brand,title,price,manufacturer,country_of_origin,imported_by,weight,generic_name,unit_of_measurement,marketed_by,article_code,description,collection_name,collection_url,url,images_dir,s3_dir,product_dimensions
Nike,AIR FORCE 1 07 LV8 WHITELT PHOTO BLUE-DEEP ROYAL BLUE,"₹ 10,795.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,DZ2522-100,"Torn between 2 looks? Not anymore—this AF1 gets a 2-toned treatment from tongue to sole. Split-color Swooshes and soles add just the right touch of interest, and mismatched branding on the tongue and backtab complete the look. And don't worry, it still delivers cushioned comfort and the classic AF1 look with era-echoing '80s construction, bold details and nothin'-but-net style. Step up in this elevated silhouette (literally and figuratively).From tough stitching to pristine materials to the cupsole design, it delivers durable style that’s smoother than backboard glass.Originally designed for performance hoops, Nike Air cushioning delivers lasting comfort.Rubber outsole with hoops pivot circles adds durable traction and heritage style.Low-cut, padded collar looks sleek and feels great.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-force-1-07-lv8-white-lt-photo-blue-deep-royal-blue,data/raw/superkicks/men-basketball-sneakers/images/nike/air force 1 07 lv8 whitelt photo blue-deep royal blue,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/nike/air force 1 07 lv8 whitelt photo blue-deep royal blue,
Adidas Originals,D.O.N. ISSUE #4 PURPLE RUSHOFF WHITE,"₹ 10,999.00",ADIDAS,Vietnam,Adidas India Marketing Private Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,HR0710,"UTAH-INSPIRED DONOVAN MITCHELL SHOES. Donovan Mitchell attacks the rim with reckless abandon, no matter who's defending it. These adidas basketball shoes embody his fearless attitude on the hardwood and his willingness to put his body on the line. The colorway nods to the Utah mountains, symbolic of the place where he's honed his game. The Lightstrike midsole cushions your step without weighing you down, and the data-generated traction pattern lets you push the pace without losing grip.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/d-o-n-issue-4-purple-rush-off-white,data/raw/superkicks/men-basketball-sneakers/images/adidas originals/d.o.n. issue #4 purple rushoff white,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/adidas originals/d.o.n. issue #4 purple rushoff white,
Nike,AIR FORCE 1 MID 07 WHITECLEAR JADE,"₹ 10,795.00",Nike,Indonesia,Nike India Pvt. Ltd.,0.95kg,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DV0806-102,"The Nike Air Force 1 Mid '07 is everything you know best: ‘80s construction, smooth leather and nothin’-but-net style. Plus, we're taking it up a notch with a padded, mid-cut collar with an adjustable strap.From tough stitching to pristine leather to the cupsole design, it delivers durable style that’s smoother than backboard glass.Originally designed for performance hoops, Nike Air cushioning delivers lasting comfort.Hook-and-loop closure lets you personalize your fit.Rubber outsole with heritage pivot circles adds traction and durability.More Details  Perforations on toe",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-force-1-mid-07-white-clear-jade,data/raw/superkicks/men-basketball-sneakers/images/nike/air force 1 mid 07 whiteclear jade,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/nike/air force 1 mid 07 whiteclear jade,
Adidas Originals,FORUM 84 HIGH BEIGECREAMWHITE,"₹ 12,999.00",Adidas India Pvt. Ltd.,China,Adidas India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,IE7225,"Forum 84 is designed with a new twist on a classic design. Inspired by memories of long, sunny days spent at summer camp, it features thoughtful details. A premium leather upper with laces that wrap around the ankle accentuates the vintage high-cut silhouette. A durable cup sole and grippy rubber outsole keep you comfortable all day long.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/forum-84-high-beige-cream-white,data/raw/superkicks/men-basketball-sneakers/images/adidas originals/forum 84 high beigecreamwhite,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/adidas originals/forum 84 high beigecreamwhite,
Nike,AIR FORCE 1 07 LV8 BLACKBLACK-SUMMIT WHITE,"₹ 10,795.00",Nike India Pvt. Ltd.,Vietnam,Nike India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,FB2048-001,"The radiance lives on in the Air Force 1 ’07 LV8. Crossing hardwood comfort with off-court flair, these kicks add a touch of crafty style to a hoops original. Mixed materials and era-echoing ‘80s construction add nothing-but-net style.Leather and textile upper brings texture and durability.Originally designed for performance hoops, the Nike Air cushioning adds lightweight, all-day comfort.Padded collar feels soft and comfortable.More Details  Foam midsole Rubber sole",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-force-1-07-lv8-black-black-summit-white,data/raw/superkicks/men-basketball-sneakers/images/nike/air force 1 07 lv8 blackblack-summit white,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/nike/air force 1 07 lv8 blackblack-summit white,
Jordan,WMNS AIR JORDAN 1 LOW OG BLACKMUSLIN-TECH GREY-WHITE,"₹ 12,795.00",Nike,China,Nike India Pvt. Ltd.,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,CZ0775-001,FRESH AND FEARLESS.Step into greatness with the Air Jordan 1 Low OG. Updated color and texture gives the all-time favorite fresh identity while staying true to the original design.Encapsulated Air unit in the heel provides lightweight cushioning.Leather and textile materials in the upper.More Details  Wings logo on heel Nike Air logo on tongue Perforated toe Foam sole Rubber traction,men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/wmns-air-jordan-1-low-og-black-muslin-tech-grey-white,data/raw/superkicks/men-basketball-sneakers/images/jordan/wmns air jordan 1 low og blackmuslin-tech grey-white,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/jordan/wmns air jordan 1 low og blackmuslin-tech grey-white,
Adidas Originals,JEREMY SCOTT OPAL WINGS 4.0 WHITE,"₹ 21,999.00",Adidas,China,adidas India Marketing Private Ltd.,0.95Kg,Shoe,1 Pair,Superkicks India Pvt. Ltd.,IE6861,"ADIDAS X JEREMY'S SCOTT'S WINGED FORUM SHOES RETURN. Together, Jeremy Scott and adidas have been exploring the outer realms of style for decades. So why stop now? With this most recent collaboration, we throw it back to one of the designer's most iconic moments — his winged shoes. The reflective synthetic leather upper is all about opulence.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/copy-of-jeremy-scott-opal-wings-4-0-shoes,data/raw/superkicks/men-basketball-sneakers/images/adidas originals/jeremy scott opal wings 4.0 white,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/adidas originals/jeremy scott opal wings 4.0 white,
Jordan,AIR JORDAN 2 RETRO LOW SAILMELON TINT-LIGHT CURRY-COBBLESTONE,"₹ 14,995.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95 kg,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DV9956-118,"Wear a shoe with over 30 years of legacy that remains fresh to this day. Making its debut in 1986, the AJ2 was the cool younger sibling of its famous predecessor—a sleeker and more pared-down version of the iconic AJ1. With premium leather and an Air-Sole unit underfoot, this throwback serves the ultimate combo of wearability and style.Nike Air technology absorbs impact for cushioning with every step.Leather in the upper breaks in easily and makes for a long-lasting shoe.Rubber outsole provides traction and durability.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-jordan-2-retro-low-sail-melon-tint-light-curry-cobblestone,data/raw/superkicks/men-basketball-sneakers/images/jordan/air jordan 2 retro low sailmelon tint-light curry-cobblestone,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/jordan/air jordan 2 retro low sailmelon tint-light curry-cobblestone,
Reebok,QUESTION MID CLOUD WHITESMASH ORANGE S23-R,"₹ 12,999.00",Reebok,Vietnam,Reebok India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,HR1049,"ALLEN IVERSON'S SIGNATURE SHOES GET A FRESH COLOUR UPDATE When Allen Iverson had the ball in his hands, he kept his defenders guessing which way he'd go next. He also kept everyone wondering what colour shoes he'd rock during the game. These Reebok signature sneakers channel those memories with an orange glow-up on the toe and heel for a fresh look.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/question-mid-cloud-white-smash-orange-s23-r,data/raw/superkicks/men-basketball-sneakers/images/reebok/question mid cloud whitesmash orange s23-r,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/reebok/question mid cloud whitesmash orange s23-r,
Adidas Originals,STREETBALL III CORE WHITECORE BLACK,"₹ 13,999.00",Adidas,China,Adidas India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,H03522,"FEEL THE ENERGY OF THE GAME IN THESE EXPRESSIVE, EVERYDAY TRAINERS. There's more to basketball than the game. Away from the bucket, there's the style, the culture and these adidas Streetball III Shoes. They take '90s hoops DNA and reimagine it for right now with a bold stance and expressive mixed-material upper. Ultra-light Lightstrike cushioning lets you traipse through the city in comfort.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/streetball-iii-core-white-core-black,data/raw/superkicks/men-basketball-sneakers/images/adidas originals/streetball iii core whitecore black,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/adidas originals/streetball iii core whitecore black,
Jordan,AIR JORDAN 5 RETRO BLACKAQUATONE-TAXI,"₹ 18,395.00","CHANG SHIN VIETNAM CO., LTD.",Vietnam,Nike India Private Limited,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,DD0587-047,"ICONIC ON THE STREET. Get your piece of Jordan history and heritage with the Air Jordan 5 Retro. Based on the classic game shoe from 1990, it has all the iconic details, including the bump-out collar, lace toggle and fighter plane-inspired design lines.  Visible Air under the heel and encapsulated Air in the forefoot provide lightweight cushioning. Genuine and synthetic leather and plastic materials are light and durable.  More Details  Foam midsole Rubber outsole Not intended for use as Personal Protective Equipment (PPE)",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-jordan-5-retro-black-aquatone-taxi,data/raw/superkicks/men-basketball-sneakers/images/jordan/air jordan 5 retro blackaquatone-taxi,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/jordan/air jordan 5 retro blackaquatone-taxi,
Reebok,BB 4000 MYSTIC MAROON,"₹ 11,999.00",Reebok,Vietnam,Reebok India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,IE4102,SHOES THAT SPARK ROMANCE AND IGNITE ATTRACTION FOR VALENTINE'S DAY It's all about sharing the love on Valentine's Day. These Reebok shoes have a nubuck upper and suede overlays to give them the soft feel associated with that special day. The earthy cork and velvet details round out the look with a cursive Reebok logo on the sidewall. Each pair feels like a delicacy with luscious nubucks and luxe velvets inspired by grapes and blackberries. It's all complimented by light vanilla and aged oak accents. Now all that's left is to show them off with your V-Day outfit.,men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/bb-4000-mystic-maroon,data/raw/superkicks/men-basketball-sneakers/images/reebok/bb 4000 mystic maroon,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/reebok/bb 4000 mystic maroon,
Nike,AIR JORDAN 13 RETRO BLACKTRUE RED-WHITE,"₹ 19,295.00",Nike,China,Nike India Pvt. Ltd.,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,414571-062,"TRUE TO FORM. The Air Jordan 13 Retro brings back the memorable game shoe that Michael Jordan wore during the '97-98 season, all the way to his 6th championship title. All the classic details are there like the quilted overlay, iconic sculpted midsole and holographic eye.  Genuine leather and textile materials in the upper. Phylon midsole with encapsulated Zoom Air unit in the forefoot and heel. Rubber outsole pods are strategically placed to optimize traction and flexibility.  Details  Not intended for use as Personal Protective Equipment (PPE)",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-jordan-13-retro-black-true-red-white,data/raw/superkicks/men-basketball-sneakers/images/nike/air jordan 13 retro blacktrue red-white,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/nike/air jordan 13 retro blacktrue red-white,
Reebok,PUMP OMNI ZONE GRIZZLY BROWNDARK BROWN,"₹ 17,999.00",Reebok,Vietnam,Reebok India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,IE9342,"SHOES THAT SPARK ROMANCE AND IGNITE ATTRACTION FOR VALENTINE'S DAY Nothing says romance like chocolate. These men's Reebok shoes take design cues from chocolate-covered strawberries for a delicious look. The nubuck upper comes in dark, rich tones, and the outsole is a strawberry red with green-stem details. Each pair feels like a delicacy designed to evoke desire. The chocolate-inspired Pump rub away to switch colors from chocolate to strawberry red.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/pump-omni-zone-grizzly-brown-dark-brown,data/raw/superkicks/men-basketball-sneakers/images/reebok/pump omni zone grizzly browndark brown,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/reebok/pump omni zone grizzly browndark brown,
Jordan,AIR JORDAN LEGACY 312 LOW SUMMIT WHITEFIRE RED-TECH GREY-BLACK,"₹ 12,995.00",Nike,China,Nike India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,CD7069-101,"SHOUT-OUT TO THE 312.The Air Jordan Legacy 312 Low celebrates Michael Jordan's legacy with this shout-out to Chicago's 312 area code. The design creates a modern mash-up of iconic Jordan elements.Design combines iconic elements of the AJ3, AJ1 and Alpha Force.Leather, synthetic and/or textile in the upper with a midfoot strap for a secure fit.Visible Air-Sole unit in the heel enhances cushioning.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-jordan-legacy-312-low-summit-white-fire-red-tech-grey-black,data/raw/superkicks/men-basketball-sneakers/images/jordan/air jordan legacy 312 low summit whitefire red-tech grey-black,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/jordan/air jordan legacy 312 low summit whitefire red-tech grey-black,
Nike,AIR DUNK JUMBO SAILLIGHT SILVER-MINT FOAM-PINK FOAM,"₹ 11,495.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,DV0821-100,"Your favorite look goes big and bold. Extra-large branding exaggerates the classic look, while the Air strobel unit puts cushioning right beneath your feet. And if that's not enough, the ""inside-out"" tongue construction and new lacing system brings a new look that's customizable. How will you rock yours?  Leather and mesh on the upper provides a premium look that lasts. Air strobel underfoot delivers comfort right where you want it. New lacing system uses cord eyestays, tongue webbing and lace wings to give you a personalized fit. Foam midsole offers lightweight, responsive cushioning. Rubber outsole with classic hoops pivot circle adds durable traction and heritage style. Extended rubber around the outsole edge adds durability. Small notches on leather overlays allow you to step naturally. Pull tab on the tongue makes for easy on and off. Tongue and branding are almost 2x bigger than original Dunk.  Details  2 sets of laces Padded collar Exposed foam on tongue",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-dunk-jumbo-sail-light-silver-mint-foam-pink-foam,data/raw/superkicks/men-basketball-sneakers/images/nike/air dunk jumbo saillight silver-mint foam-pink foam,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/nike/air dunk jumbo saillight silver-mint foam-pink foam,
Jordan,AIR JORDAN 11 RETRO LOW WHITEUNIVERSITY BLUE-CEMENT GREY,"₹ 17,495.00",Nike,China,Nike India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,AV2187-140,"LEGENDARY STYLE.A new color twist on 2 iconic Air Jordan 11 colorways, the Air Jordan 11 Retro Low steps out with deluxe materials and full-length Air-Sole cushioning. Remade with signature precision, it combines elements from the 'Concord' and 'Bred' colorways.Genuine and synthetic leather materials.Phylon midsole with full-length, encapsulated Air-Sole unit.Clear rubber outsole provides traction.Carbon fiber shank.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-jordan-11-retro-low-white-university-blue-cement-grey,data/raw/superkicks/men-basketball-sneakers/images/jordan/air jordan 11 retro low whiteuniversity blue-cement grey,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/jordan/air jordan 11 retro low whiteuniversity blue-cement grey,
Jordan,AIR JORDAN 6 RETRO GREYWHITE,"₹ 18,395.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,CT8529-100,"Air Jordan 6 Retro Men's Shoes Be cool. Stay cool. The AJ6 ""Cool Grey"" lets your style take flight with a colorway rooted to Jordan Brand DNA. MJ wore 'em when he claimed his first championship and you'll be wearing 'em forâ€”well, whatever you want. Laden with sleek features like dynamic design lines and an iced outsole, these sneakers bring speed and class to any 'fit. After all, they were famously inspired by Jordan's (wait for it) COOL sports car. So lace up, and let your kicks do the rest. Durable materials on the upper are made to last. Nike Air cushioning keeps you going all day. Rubber outsole gives you the traction you need.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-jordan-6-retro-grey-white,data/raw/superkicks/men-basketball-sneakers/images/jordan/air jordan 6 retro greywhite,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/jordan/air jordan 6 retro greywhite,
Jordan,AIR JORDAN 5 UNIVERSITY BLUEBLACK-WHITE,"₹ 20,295.00",Nike,Vietnam,Nike India Private Limited,0.95kg,shoe,1 Pair,SUPER KICKS INDIA PVT. LTD,DV1310-401,"Year after year, season after season, the AJ5 has been at the heart of your favorite 'fits. Now, the beloved Tinker Hatfield design is back with a collegiate colorway that celebrates MJ's early days. University Blue pays homage to Jordan's alma mater from the upper to the insole, accented by a ""Team Jordan"" woven label on the back. An updated liner brings true on-foot bliss and flawless details from the original—like the side vents, spiky midsole, and lace lock—tie it all together with the classic allure you love.Leather in the upper offers durability and structure.Encapsulated Nike Air-Sole unit provides lightweight cushioning.Rubber outsole gives you the traction you need.More Details  Removable lace lock Not intended for use as Personal Protective Equipment (PPE)",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-jordan-5-university-blue-black-white,data/raw/superkicks/men-basketball-sneakers/images/jordan/air jordan 5 university blueblack-white,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/jordan/air jordan 5 university blueblack-white,
Reebok,ANSWER IV CORE BLACKFLASH RED,"₹ 10,399.00",Reebok,Vietnam,Reebok India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,HR1062,"SHOES THAT CELEBRATE ALLEN IVERSON'S RISE AS THE MOST VALUABLE PLAYER Allen Iverson had his most memorable season wearing the Answer IV, earning MVP honours and taking his team to the promised land. These men's Reebok basketball shoes return in black and grey with rich scarlet hits for a subtle pop. They have a zipper shrouded upper and a small strap to lock in your fit.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/answer-iv-core-black-flash-red,data/raw/superkicks/men-basketball-sneakers/images/reebok/answer iv core blackflash red,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/reebok/answer iv core blackflash red,
Nike,AIR FORCE 1 REACT WHITEBLACK,"₹ 13,295.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DV0808-101,"Split your time between classic and new with this fresh, off-court look. Fusing modern comfort with hoops style, the AF1 React delivers a futuristic sensation. Its responsive foam midsole puts tech in the perfect position, while the rich mixture of materials add a translucent touch to the storied b-ball shoe.Leather in upper has a translucent panel—adding depth and durability.Nike React technology is a lightweight, durable foam that delivers a smooth, responsive ride.Originally designed for performance hoops, Nike Air cushioning delivers lasting comfort.Rubber outsole with translucent accents gives you excellent traction.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-force-1-react,data/raw/superkicks/men-basketball-sneakers/images/nike/air force 1 react whiteblack,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/nike/air force 1 react whiteblack,
Reebok,BB 4000 II BASKETBALL NAVY,"₹ 9,999.00",Reebok,Vietnam,Reebok India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,IE6832,BASKETBALL-INSPIRED SHOES WITH RETRO COLOR POPS Show your basketball DNA no matter where the day takes you. These shoes stay true to Reebok heritage with color pops inspired by archive styles. Delicate stitching throughout the upper gives them a simple yet refined look.,men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/bb-4000-ii-basketball-navy,data/raw/superkicks/men-basketball-sneakers/images/reebok/bb 4000 ii basketball navy,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/reebok/bb 4000 ii basketball navy,
Jordan,AIR JORDAN 2 RETRO GREENWHITE,"₹ 12,107.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,DR8884-103,"Air Jordan 2 Retro Men's Shoes Subdued, palate cleansing, substantial. The classic high tops that set the stage for a footwear dynasty return in a brand new colorway. Highlights of Lucky Green pulse against crisp White, taking cues from the first AJ2's color blocking. Faux lizard skin, sleek lines and no Swoosh keep the minimalist elegance and refined look of the original. It's no coincidence that this design has maintained its icon status since '86. (Though, a little luck never hurts.) Leather feels luxurious and adds durability. Nike Air-Sole unit in the heel delivers lightweight, responsive cushioning. Rubber outsole offers traction on a variety of surfaces.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-jordan-2-retro-green-white,data/raw/superkicks/men-basketball-sneakers/images/jordan/air jordan 2 retro greenwhite,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/jordan/air jordan 2 retro greenwhite,
Jordan,AIR JORDAN LEGACY 312 LOW WHITEFIRE RED-BLACK-WOLF GREY,"₹ 12,995.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,CD7069-160,"SHOUT-OUT TO THE 312.The Air Jordan Legacy 312 Low celebrates Michael Jordan's legacy with this shout-out to Chicago's 312 area code. The design creates a modern mash-up of iconic Jordan elements.Design combines iconic elements of the AJ3, AJ1 and Alpha Force.Leather, synthetic and/or textile in the upper with a midfoot strap for a secure fit.Visible Air-Sole unit in the heel enhances cushioning.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-jordan-legacy-312-low-white-fire-red-black-wolf-grey,data/raw/superkicks/men-basketball-sneakers/images/jordan/air jordan legacy 312 low whitefire red-black-wolf grey,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/jordan/air jordan legacy 312 low whitefire red-black-wolf grey,
Jordan,AIR JORDAN 2 RETRO LOW ATMOSPHEREPALE VANILLA-WHITE,"₹ 11,996.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,DX6930-600,"Get you a pair of kicks that are as crispy as a strawberry wafer. Pinks and neutrals come together in a truly delectable colorway—and did you see that upper? That's our take on seersucker, the iconic summer fabric. We think it's garden party ready, so start securing those invites.Nike Air-Sole unit in the heel delivers lightweight, responsive cushioning.Rubber outsole offers traction on a variety of surfaces.Synthetic leather gives you stability and durability.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-jordan-2-retro-low-atmosphere-pale-vanilla-white,data/raw/superkicks/men-basketball-sneakers/images/jordan/air jordan 2 retro low atmospherepale vanilla-white,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/jordan/air jordan 2 retro low atmospherepale vanilla-white,
Adidas,BYW SELECT ECRU TINTBLUE,"₹ 13,999.00",adidas India Marketing Private Ltd.,Indonesia,adidas India Marketing Private Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,HQ4425,"BASKETBALL SHOES WITH A SOFT AND SPRINGY FEEL. Keep that pep in your step all game long. These adidas basketball shoes have Lightstrike cushioning that keeps you comfortable without weighing you down. BOOST returns energy with every step you take on the hardwood, so you always have fuel left in the tank to perform in the clutch.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/copy-of-wmns-forum-low-black-off-white,data/raw/superkicks/men-basketball-sneakers/images/adidas/byw select ecru tintblue,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/adidas/byw select ecru tintblue,
Nike,LEBRON XX EP BLACK METALLIC GOLD,"₹ 18,395.00",Nike,China,Nike India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DJ5422-003,"Nearly 2 decades into a career exceeding every lofty expectation, LeBron James has refused to settle for anything less than greatness, even when he was the one setting the standard for generations to come. Now, his latest signature shoe is lighter, low to the ground and turbo-like. It’s unlike any design LeBron has donned before—comfortable and supportive, yet low-cut, feathery-fast and created to stay ahead of today’s frenzied style of play. This version is made for outdoor court use with its extra-durable rubber outsole.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/lebron-xx-ep-black-metallic-gold,data/raw/superkicks/men-basketball-sneakers/images/nike/lebron xx ep black metallic gold,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/nike/lebron xx ep black metallic gold,
Reebok,BB 4000 II BASKETBALL WHITEGREY,"₹ 9,999.00",Reebok,Vietnam,Reebok India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,IG4790,BASKETBALL-INSPIRED SHOES INSPIRED BY VINTAGE LETTERMAN JACKET COLORS A letterman jacket is about representing something bigger than yourself. These Reebok shoes take cues from the bold and defined aspects of a collegiate classic. Leather underlays with suede and nubuck overlays give it a rich and textured look you can rep with pride.,men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/bb-4000-ii-basketball-white-grey,data/raw/superkicks/men-basketball-sneakers/images/reebok/bb 4000 ii basketball whitegrey,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/reebok/bb 4000 ii basketball whitegrey,
Jordan,AIR JORDAN 13 RETRO BLACKUNIVERSITY RED-FLINT GREY-WHITE,"₹ 16,595.00",Nike,China,Nike India Pvt. Ltd.,1.10 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DJ5982-060,"THE BLACK CAT IS BACK.Michael Jordan earned the nickname ""Black Cat"" by his superior athletic ability and prowess at both ends of the court. That nickname became the muse for the Tinker Hatfield-designed Air Jordan 13. Featuring a panther paw-like sole and ""cat eye"" holograph, Michael rode the mid-top shoe all the way to his 6th ring in '98, the last triumph of his legendary career. The Air Jordan 13 Retro brings back the stealthy, shrouded design with a fresh mix of colors and textures.Responsive Zoom Air is encapsulated in the forefoot and heel, providing springy, low-profile cushioning.Genuine and synthetic leathers and textile materials in the upper provide structure and durability.More Details  Holographic ""eye"" logo Herringbone traction Foam midsole Not intended for use as Personal Protective Equipment (PPE)",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-jordan-13-retro-black-university-red-flint-grey-white,data/raw/superkicks/men-basketball-sneakers/images/jordan/air jordan 13 retro blackuniversity red-flint grey-white,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/jordan/air jordan 13 retro blackuniversity red-flint grey-white,
