brand,title,price,manufacturer,country_of_origin,imported_by,weight,generic_name,unit_of_measurement,marketed_by,article_code,description,collection_name,collection_url,url,photos_path,s3_path,product_dimensions
Reebok,WMNS CLASSIC LEATHER INFUSED LILAC  CHALK,"₹ 5,599.00",Reebok India Pvt. Ltd.,,Reebok India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,GW3800,"OLD-SCHOOL REEBOK SHOES WITH PERFORATED DETAILS Never settle for boring. These women's Classic Leather shoes take your trainer game to the next level. A saturated color makes the leather upper stand out, but the real highlight is the perforated pattern that gives you a statement look. Details     Leather upper Lace closure EVA midsole Textile lining Rubber outsole Imported",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-classic-leather-infused-lilac-chalk,data/superkicks/women-sneakers/photos/Reebok/WMNS CLASSIC LEATHER INFUSED LILAC  CHALK,,
Nike,WMNS AIR MAX 90 SE,"₹ 9,516.00",PT CHANGSHIN REKSA JAYA,Indonesia,Nike India Private Limited,0.95,SHOE,1 Pair,SUPER KICKS INDIA PVT. LTD,DH5075-100,"Get a little wild in the heirloom of style. The Nike Air Max 90 SE stays true to its OG roots with its iconic Waffle outsole, stitched overlays and classic TPU accents. The patchwork upper features an array of richly textured fabrics to go along with animal print graphics that deliver an untamable look.  Originally designed for performance running, the Max Air unit in the heel adds unbelievable cushioning. Rubber Waffle outsole adds a heritage look, traction and durability. Stitched overlays and TPU accents on the heel and eyestays add durability, comfort and the iconic ’90s look you love. Padded, low-top collar looks sleek and feels great.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-air-max-90-se,data/superkicks/women-sneakers/photos/Nike/WMNS AIR MAX 90 SE,,
Nike,WMNS VICTORI ONE PRINTED SLIDE  ANIMAL PRINT ,"₹ 2,076.00",,,Nike India Pvt. Ltd.,,SLIDE,1 Pair,Super kicks India Pvt. Ltd.,CN9676-104,"From the beach to the streets, the Nike Victori One perfects a classic, must-have design. Delivering lightweight comfort that's easy to wear, it features new, softer foam that feels comfortable. The contoured footbed with grip pattern helps cradle and hold your foot in place. The wide, padded strap feels as good as it looks.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-victori-one-printed-slide-animal-print,data/superkicks/women-sneakers/photos/Nike/WMNS VICTORI ONE PRINTED SLIDE  ANIMAL PRINT ,,
Jordan,WMNS AIR JORDAN 11 LOW  PURE VIOLET ,"₹ 13,862.00",LONGCHUAN SIMONA FOOTWEAR CO. LTD,China,Nike India Private Limited,0.95,SHOE,1 Pair,SUPER KICKS INDIA PVT. LTD,AH7860-101,"The Tinker Hatfield-designed Air Jordan 11 was meant for MJ to wear on and off the court. Inspired by exotic cars, its shiny patent-leather overlays will steal the scene whenever you walk into a room or hit the streets. Coming in time for a fresh spring season, a Pure Violet patent leather overlay is combined with a traditional white mesh upper for a bright, floral effect. An icy outsole works with the stunning Pure Violet patent leather to create flavourful flair with a cool attitude.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-air-jordan-11-low-pure-violet,data/superkicks/women-sneakers/photos/Jordan/WMNS AIR JORDAN 11 LOW  PURE VIOLET ,,
Nike,AIR MAX 1 PRM  PLUM FOG  FOSSIL ROSE ,"₹ 10,236.00",SHAOYANG STELLA FOOTWEAR COMPANY,China,Nike India Private Limited,0.95,SHOE,1 Pair,SUPER KICKS INDIA PVT. LTD,DV2301-501,"Summer showers call for a sneaker bold enough to stand out under even the darkest of clouds. Meet the leader of the pack: the Nike Air Max 1. Inspired by French architecture, celebrated in sport and revered by fashion, this sneaker introduced the world to Air. Rich jewel tones and semi-transparent molded overlays bring an eye-catching summer update to this legend—no wonder it’s reigned supreme since 1987.  Foam midsole with Max Air unit in the heel provides lightweight cushioning. Padded, low-cut collar feels soft and comfortable. Rubber outsole adds traction and durability.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-air-max-1-prm-plum-fog-fossil-rose,data/superkicks/women-sneakers/photos/Nike/AIR MAX 1 PRM  PLUM FOG  FOSSIL ROSE ,,
Nike,HELLO KITTY AIR PRESTO (TODDLER),"₹ 5,116.00",PT. TK INDUSTRIAL INDONESIA,Indonesia,Nike India Private Limited,0.95,SHOE,1 Pair,SUPER KICKS INDIA PVT. LTD,CW7461-402,"It's here! Nike x Hello Kitty has finally arrived with one of your favorite Sanrio® characters. Discover all the supercute Hello Kitty graphics inside, outside and from heel to toe. It all comes together on our iconic Presto (dubbed the “T-shirt for your feet”) that's easy to slip on and comfy enough for kiddos to wear all day long.  Hello Kitty Fans Unite! If you love her, you'll love this shoe—from the printed graphic on the heel to her red bow on the tongue. The insole depicts the character's fun world. The shoebox is also special for this edition. Iconic Presto Feel Stretchy mesh upper gives little feet breathability, and a midfoot cage offers lightweight support. Get Moving Soft foam underfoot provides lightweight cushioning. Plus, grooves on the outsole make it flexible so every step feels natural.  More Details  Elastic laces",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/hello-kitty-air-presto-toddler,data/superkicks/women-sneakers/photos/Nike/HELLO KITTY AIR PRESTO (TODDLER),,
Adidas Originals,M&MS BRAND FORUM LOW 84  RED ,"₹ 9,999.00",,indonesia,adidas india Marking pvt Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,GZ1935,"Everyone has their favourite M&M'S Brand colours — what's yours? Show it off with these adidas Forum shoes. The iconic basketball silhouette comes to life with different M&M'S characters' personalities, each shoe representing a different one through colours and playful details. Even the 3-Stripes get the chocolaty goodness treatment with groove lines that mimic the M&M'S bag's edges. Peanut-coloured lining and a character on the sockliner drives the fun, unexpected look home.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/m-ms-brand-forum-low-84-red,data/superkicks/women-sneakers/photos/Adidas Originals/M&MS BRAND FORUM LOW 84  RED ,,
Puma,WMNS SUEDE MAYU RAW  ICE FLOW ,"₹ 6,399.00",,,Puma India Pvt. Ltd.,0.950,SHOES,1 Pair,SUPER KICKS INDIA PVT. LTD,38311401,"This fashion-forward twist on the iconic Suede shoe is a little rough around the edges – and that's how we like it. The Mayu design plays with exaggerated proportions for a silhouette that's all its own, while the raw edges on the suede details gives the shoe a deconstructed feel. Fresh 3D-printed PUMA branding creates a look that's fashion-forward, too. Classic Suede style from PUMA – with a new raw edge.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-suede-mayu-raw-ice-flow,data/superkicks/women-sneakers/photos/Puma/WMNS SUEDE MAYU RAW  ICE FLOW ,,
Nike,HELLO KITTY AIR PRESTO (YOUNGER KIDS),"₹ 5,596.00",PT. TK INDUSTRIAL INDONESIA,Indonesia,Nike India Private Limited,0.95,SHOE,1 Pair,SUPER KICKS INDIA PVT. LTD,DH7780-402,"It's here! Nike x Hello Kitty has finally arrived with one of your favorite Sanrio® characters. Discover all the supercute Hello Kitty graphics inside, outside and from heel to toe. It all comes together on our iconic Presto (dubbed the “T-shirt for your feet”) that's easy to slip on and comfy enough for kiddos to wear all day long.  Hello Kitty Fans Unite! If you love her, you'll love this shoe—from the printed graphic on the heel to her red bow on the tongue. The insole depicts the Hello Kitty's supercute world. The shoebox is also special for this edition. Iconic Presto Feel Stretchy mesh upper gives little feet breathability, and a midfoot cage offers lightweight support. Get Moving Soft foam underfoot provides lightweight cushioning. Plus, grooves on the outsole make it flexible so every step feels natural.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/hello-kitty-air-presto-younger-kids,data/superkicks/women-sneakers/photos/Nike/HELLO KITTY AIR PRESTO (YOUNGER KIDS),,
Nike,AIR HUARACHE  NEXT NATURE ,"₹ 10,236.00","GRAND SMARTLY GROUP, LTD",China,Nike India Private Limited,0.95,SHOE,1 Pair,SUPER KICKS INDIA PVT. LTD,DR0449-100,"Utilizing recycled materials in its construction, here is an official look at the Nike Air Huarache Next Nature.This latest addition to Nike’s “Next Nature” collection has the Nike Air Huarache done in a two-tone (White and Red) woven upper paired up with the used of neoprene on the collar and tongue. Elsewhere you will find leather overlays. while the recycled materials come by way of the Grind Rubber rear cage and outsole. A speckled midsole, white laces and Red lining complete the look.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/air-huarache-next-nature,data/superkicks/women-sneakers/photos/Nike/AIR HUARACHE  NEXT NATURE ,,
Adidas Originals,NMD_V3 GREY,"₹ 12,799.00",,,,,,,Superkicks India Pvt. Ltd.,,"Sometimes it feels like you're moving non-stop. These adidas NMD_V3 Shoes make things a little easier on you. The super stretchy knit upper wraps your foot in comfort and supports your stride. Boost cushioning returns the energy you're throwing down and charges every step with that plush, good feeling to keep you going strong. Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/nmd_v3-grey,data/superkicks/women-sneakers/photos/Adidas Originals/NMD_V3 GREY,,
Adidas Originals,NMD_R1  CORE BLACK ,"₹ 8,666.00",,,,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,GW5698,"With these adidas NMD_R1 shoes, all it takes is seconds. Seconds, and you're comfortable, ready to go, out the door. Because time moves fast, and these were designed to keep up with every part of the day by bringing together some of the best adidas technology. Plush BOOST cushioning balances out long hours on your feet, while the upper wraps the foot in unparalleled comfort. Since we were on the ease trip, we switched things up and replaced the laces with an elastic closure. Like we said — all it takes is seconds.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/nmd_r1-core-black-1,data/superkicks/women-sneakers/photos/Adidas Originals/NMD_R1  CORE BLACK ,,
Fila,DISRUPTOR II EXP BLACK,"₹ 5,666.00",,,,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,11009443,"Comfortable, durable and great looking, this athletic shoe is a new twist on an old favorite. You'll be unstoppable in these!",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/disruptor-ii-exp-black,data/superkicks/women-sneakers/photos/Fila/DISRUPTOR II EXP BLACK,,
Nike,WMNS BLAZER LOW PLATFORM PINK GLAZE,"₹ 8,195.00",Nike India Pvt. Ltd.,INDONESIA,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,DJ0292-103,"Praised for its classic simplicity and comfort, the Nike Blazer Low Platform elevates the hoops icon. The lifted midsole/outsole lets you step confidently while the upper keeps the proportions you loved from the original.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-blazer-low-platform-pink-glaze,data/superkicks/women-sneakers/photos/Nike/WMNS BLAZER LOW PLATFORM PINK GLAZE,,
Nike,WMNS BLAZER LOW 77,"₹ 7,195.00",Nike India Pvt. Ltd.,Vietnam,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,DC4769-102,"Praised by the streets for its classic simplicity and comfort, the Nike Blazer Low '77 returns with its low-profile, classic hoops style. Featuring crisp leather, a retro Swoosh design and super-soft, low-cut collar, it's a must-have wardrobe staple.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-blazer-low-77,data/superkicks/women-sneakers/photos/Nike/WMNS BLAZER LOW 77,,
Nike,WMNS AIR MAX FURYOSA  ARCHEO PINK ,"₹ 10,796.00",,,,,,,Superkicks India Pvt. Ltd.,,"With an edgy look inspired by the fast-paced running shoes of the '90s, the Nike Air Max Furyosa brings a bold, new voice to fashion and comfort.Offset, stacked Air in the heel delivers a big statement in cushioning.The ultra-plush heel pillow, padded collar and pillowed tongue make you feel like you've just stepped into your favourite slippers.And if that's not enough, the dual-lace system lets you be as expressive as you want, adding DIY flair to the 5-star comfort.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-air-max-furyosa-archeo-pink,data/superkicks/women-sneakers/photos/Nike/WMNS AIR MAX FURYOSA  ARCHEO PINK ,,
Fila,DISRUPTOR II WHITE,"₹ 4,999.00",,,,,,,,,"Comfortable, durable and great looking, this athletic shoe is a new twist on an old favorite. You'll be unstoppable in these!",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/disruptor-ii-white,data/superkicks/women-sneakers/photos/Fila/DISRUPTOR II WHITE,,
Nike,ACG AIR MOWABB TRAILS END BROWN,"₹ 11,596.00",,,,,,,Superkicks India Pvt. Ltd.,,"Thirty years later, this Tinker Hatfield-designed silhouette has stood the test of time. If anything, its longevity is starting to test time itself—how can an outdoors-inspired sneaker designed in 1991 still hold up today? Classic stylings with today's touches. An iconic inner bootie and premium upper have always offered one-of-a-kind comfort and durability, but this modern makeup has a stretchier collar and softer foam midsole, making it easier to slip on and even more comfortable on the trails. Now returning in Trails End Brown and Prism Violet, celebrate this ACG OG as it continues its legacy for another decade.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/acg-air-mowabb-trails-end-brown,data/superkicks/women-sneakers/photos/Nike/ACG AIR MOWABB TRAILS END BROWN,,
Puma,RS-2K INTERNET EXPLORING,"₹ 6,666.00",,,,,,,Superkicks India Pvt. Ltd.,,"Experience a paradigm shift in athletic technology. Our RS-2K Internet Exploring is delves into today's digital narratives in physical form. The RS-2K family of design represents a true renaissance of style and innovation in sportswear, featuring bright splashes of colour and futuristic shapes to deliver high-impact designs that redefine the market.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/rs-2k-internet-exploring-1,data/superkicks/women-sneakers/photos/Puma/RS-2K INTERNET EXPLORING,,
Nike,WMNS DUNK HIGH BLACKWHITE,"₹ 9,295.00",PT. NIKOMAS GEMILANG,Indonesia,Nike India Private Limited,0.95,SHOE,1 Pair,SUPER KICKS INDIA PVT. LTD,DD1869-103,"Created for the hardwood but taken to the streets, the ’80s b-ball icon returns with crisp leather and retro colors. The classic hoops design channels ’80s vintage back onto the streets while the padded, high-top collar adds an old-school look rooted to comfort.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-dunk-high-black-white,data/superkicks/women-sneakers/photos/Nike/WMNS DUNK HIGH BLACKWHITE,,
Converse,RUN STAR MOTION BLACK,"₹ 8,999.00",Converse,Vietnam,CAMP INDIA PVT LTD,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,171545C,"We could tell you that it's the OG basketball shoe, created over 100 years ago. Or that the design has largely stayed the same, because why mess with a good thing. Or how it became the unofficial sneaker of all your favorite artists and musicians, who each made it their own. Yeah, we could share a lot of stories, but the one that matters most isn't ours it's yours. It's how and where you take your Chucks. The legacy is long, but what comes next is up to you. We just make the shoe. You make the stories.  Canvas upper is lightweight and durable The timeless silhouette you know and love High profile for classic coverage Medial eyelets enhance airflow Classic All Star ankle patch",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/run-star-motion-black,data/superkicks/women-sneakers/photos/Converse/RUN STAR MOTION BLACK,,
Puma,MIRAGE MOX VISION BLUE ATOLL,"₹ 5,332.00",,,,,,,Superkicks India Pvt. Ltd.,,"The Mirage Mox collection takes design cues from a 1970s pair of PUMA running shoes and transforms them with a textural contrast and funky futuristic elements. Inspired by illusions and the space between what's real and otherworldly, it's ready for new realities. With bold pops of colour, the Vision iteration features premium materials for a sophisticated silhouette that will have you rocking retro with cool confidence.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/mirage-mox-vision-blue-atoll,data/superkicks/women-sneakers/photos/Puma/MIRAGE MOX VISION BLUE ATOLL,,
Converse,RUN STAR HIKE LOW WHITE,"₹ 5,999.00",Converse,Vietnam,CAMP INDIA PVT LTD,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,168817C,"Available in a low top for the first time, the Run Star Hike's chunky platform and jagged rubber sole put an unexpected twist on your everyday Chucks. Details like an organic canvas build, rubber toe cap and Chuck Taylor ankle patch stay true to the original, while a molded platform, two-tone outsole and rounded heel give off futuristic vibes. Winged tongue stitching for reinforcement.  Low-top, platform canvas shoe Colorblocked, lugged outsole for style and traction OrthoLite cushioning for comfort",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/run-star-hike-low-white,data/superkicks/women-sneakers/photos/Converse/RUN STAR HIKE LOW WHITE,,
Puma,RS-FAST,"₹ 6,666.00",,,,,,,Superkicks India Pvt. Ltd.,,"Sometimes fashion just looks fast. These sci-fi-inspired trainers are bold and colourful because their nostalgic, retro design notes optimistically point to better days ahead. Stride into tomorrow with the RS-Fast Trainers' unprecedented bold branding and highly visible graphics.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/rs-fast,data/superkicks/women-sneakers/photos/Puma/RS-FAST,,
Reebok,DAYTONA DMX II,"₹ 7,332.00",Adidas India Marketing Private Ltd.,Vietnam,Adidas India Marketing Private Ltd.,0.95 KG,SHOES,1 Pair,SUPER KICKS INDIA PVT. LTD,DV7354,Throwback running style inspires these women's shoes. Perforation and a peek-a-boo Vector logo on the side add a feminine touch. Authentic DMX cushioning circulates air from the front to the back of your foot as you walk.,women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/daytona-dmx-ii-2,data/superkicks/women-sneakers/photos/Reebok/DAYTONA DMX II,,
Adidas,POD-S3.1 W,"₹ 9,332.00",Adidas India Marketing Private Ltd.,Vietnam,Adidas India Marketing Private Ltd.,0.95 KG,SHOES,1 Pair,SUPER KICKS INDIA PVT. LTD,DB3541,"The '90s sensation is back, updated with more style and comfort. These shoes have TPU 3-Stripes on a soft, sock-like knit upper. The distinctive P.O.D. midsole has a supportive TPU bridge, and Boost cushioning adds an elevated level of comfort.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/pod-s3-1-w,data/superkicks/women-sneakers/photos/Adidas/POD-S3.1 W,,
Reebok,AZTREK 96 REINVENTE,"₹ 5,999.00",Adidas India Marketing Private Ltd.,Indonesia,Adidas India Marketing Private Ltd.,0.95 KG,SHOES,1 Pair,SUPER KICKS INDIA PVT. LTD,EF7620,"The Aztrek 96 updates heritage Aztrek designs with a more angular shape and added overlays. Made of a mix of textile and textured suede, the shoes show off authentic retro style with '90s-era colour pops and an X-shape on the toe.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/aztrek-96-reinvente,data/superkicks/women-sneakers/photos/Reebok/AZTREK 96 REINVENTE,,
Adidas,FALCON RX W,"₹ 7,999.00",Adidas India Marketing Private Ltd.,Vietnam,Adidas India Marketing Private Ltd.,0.95 KG,SHOES,1 Pair,SUPER KICKS INDIA PVT. LTD,EE5018,"Fearless '90s confidence inspires these shoes. They echo the look of retro sneakers with a chunky, sculpted outsole. A glossy paint effect gives the soft leather upper a striking look. A wide elastic band makes them easy to slip on and off.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/falcon-rx-w,data/superkicks/women-sneakers/photos/Adidas/FALCON RX W,,
Reebok,OPENING CEREMONY INSTAPUMP FURY GREEN,"₹ 9,599.00",Adidas India Marketing Private Ltd.,Vietnam,Adidas India Marketing Private Ltd.,0.95 KG,SHOES,1 Pair,SUPER KICKS INDIA PVT. LTD,FW2474,"Voted ""most popular"" since 1994, the fierce Instapump Fury OG is unrivaled. Designed in collaboration with fashion-forward label Opening Ceremony, these shoes look fresh in plaid. They feature an iconic Pump on the upper for bold, '90s-inspired attitude and a personalized fit.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/opening-ceremony-instapump-fury-green,data/superkicks/women-sneakers/photos/Reebok/OPENING CEREMONY INSTAPUMP FURY GREEN,,
Puma,NRGY PEACH,"₹ 4,199.00",,,,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,36915523,"Dazzle the competition in our NRGY Star Sneakers, engineered with a PU SoftFoam sockliner to give you an unbelievably comfortable stride at mile one or mile 24 and a slip-on construction so you can be ready for action in a flash.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/nrgy-peach,data/superkicks/women-sneakers/photos/Puma/NRGY PEACH,,
Adidas Originals,SL ANDRIDGE,"₹ 6,666.00",Adidas India Marketing Private Ltd.,Vietnam,Adidas India Marketing Private Ltd.,0.95 KG,SHOES,1 Pair,SUPER KICKS INDIA PVT. LTD,FU7134,"You like to mix and match and make things your own. Same with the adidas SL Andridge Shoes. Flaunt the eclectic mix of satin nylon, suede and patent leather, accented with pops of retro colour. Step up to a stacked sole for a little extra height and a lot of on-trend style.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/sl-andridge,data/superkicks/women-sneakers/photos/Adidas Originals/SL ANDRIDGE,,
Reebok,AZTREK 96,"₹ 5,999.00",Adidas India Marketing Private Ltd.,Indonesia,Adidas India Marketing Private Ltd.,0.95 KG,SHOES,1 Pair,SUPER KICKS INDIA PVT. LTD,DV9397,"The Aztrek 96 updates heritage Aztrek designs with a more angular shape and added overlays. Made in a mix of faux suede and textile, these women's shoes show off extra attitude with overlays in the shape of an oversize Vector logo.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/aztrek-96,data/superkicks/women-sneakers/photos/Reebok/AZTREK 96,,
Fila,DISRUPTOR 2 ANIMAL PRINT,"₹ 5,999.00",,,,,,,,,The Disruptor 2 gets more wild than ever with this exotic edition featuring multiple animal prints.,women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/disruptor-2-animal-print,data/superkicks/women-sneakers/photos/Fila/DISRUPTOR 2 ANIMAL PRINT,,
Reebok,INSTAPUMP FURY OG WHITE,"₹ 11,999.00",Adidas India Marketing Private Ltd.,Vietnam,Adidas India Marketing Private Ltd.,0.95 KG,SHOES,1 Pair,SUPER KICKS INDIA PVT. LTD,EF3143,"Voted Most Popular since 1994, the fierce InstaPump Fury has no rivals. These women's shoes feature an iconic Pump on the upper for a bold '90s attitude. The Pump uses air instead of laces to adjust for a personalised fit. Pops of contrast colour add extra flair.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/instapump-fury-og-white,data/superkicks/women-sneakers/photos/Reebok/INSTAPUMP FURY OG WHITE,,
Reebok,WORKOUT RIPPLE OG,"₹ 5,999.00",Adidas India Marketing Private Ltd.,Vietnam,Adidas India Marketing Private Ltd.,0.95 KG,SHOES,1 Pair,SUPER KICKS INDIA PVT. LTD,DV8239,"This high-gloss statement shoe catches eyes from all angles. With a low-cut design, your look is sleek and sophisticated. The EVA midsole keeps feet cushioned and comfy, so there's nothing slowing you down. The durable rubber outsole outlasts wear and tear and adds some fun with a rippled effect. Stand up and stand out in these clear winners.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/workout-ripple-og,data/superkicks/women-sneakers/photos/Reebok/WORKOUT RIPPLE OG,,
Adidas Originals,ARKYN BURGUNDY,"₹ 7,999.00",Adidas India Marketing Private Ltd.,Vietnam,Adidas India Marketing Private Ltd.,0.95 KG,SHOES,1 Pair,SUPER KICKS INDIA PVT. LTD,CG6222,"Inspired by vintage running styles, the Arkyn adds a modern shape and playful touches. Built in lightweight unlined mesh with a soft collar. Designed slim and built stretchy. These shoes have a comfortable, sock-like fit.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/arkyn-burgundy,data/superkicks/women-sneakers/photos/Adidas Originals/ARKYN BURGUNDY,,
Adidas Originals,RIVALRY 86 LOW 003 TALCCARBONCREAM WHITE,"₹ 11,999.00",Adidas,China,adidas India Marketing Private Limited,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,IF3402,"SHOES INSPIRED BY '80S BASKETBALL AND READY FOR TODAY. The best things start out good and become great as time goes along. That's the story with these adidas Rivalry shoes — born for the basketball court in the 1980s and a mainstream style statement today. They're designed with tonal 3-Stripes on a soft leather upper over a classic rubber outsole. Wear them to the skatepark, out with friends or on a walk in your neighborhood. They're yours to make your own.",women-basketball-sneakers,https://www.superkicks.in/collections/women-basketball-sneakers,https://www.superkicks.in/products/rivalry-86-low-003-talc-carbon-cream-white,data/superkicks/women-basketball-sneakers/photos/Adidas Originals/RIVALRY 86 LOW 003 TALCCARBONCREAM WHITE,,
Jordan,WMNS AIR JORDAN 1 LOW SE TEAM GOLDSAIL,"₹ 10,295.00",Nike,China,Nike India Pvt. Ltd.,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,FN3722-701,"It's all about the energy. Just like the original that debuted in 1985, the AJ1 Low offers a clean, classic look that's familiar yet always fresh. Featuring subtle earth tones, these Jordans are sure to maintain your high vibrations.Encapsulated Nike Air-Sole unit provides lightweight cushioning.Outsole enhances traction on a variety of surfaces.",women-basketball-sneakers,https://www.superkicks.in/collections/women-basketball-sneakers,https://www.superkicks.in/products/wmns-air-jordan-1-low-se-team-gold-sail,data/superkicks/women-basketball-sneakers/photos/Jordan/WMNS AIR JORDAN 1 LOW SE TEAM GOLDSAIL,,
Nike,WMNS AIR FORCE 1 07 WHITEOBSIDIAN-UNIVERSITY RED-WOLF GREY,"₹ 9,695.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,FJ0710-100,"The radiance lives on in the Air Force 1 ’07, the b-ball original that puts a fresh spin on what you know best: durably stitched overlays, clean finishes and the perfect amount of style to make you shine.Durable leather in the upper softens and gains vintage character with wear.Originally designed for performance hoops, Nike Air cushioning delivers lasting comfort.Padded collar feels soft and comfortable.Rubber outsole with heritage pivot circles adds traction and durability.More Details  Foam midsole Perforations on toe Rubber outsole",women-basketball-sneakers,https://www.superkicks.in/collections/women-basketball-sneakers,https://www.superkicks.in/products/wmns-air-force-1-07-white-obsidian-university-red-wolf-grey,data/superkicks/women-basketball-sneakers/photos/Nike/WMNS AIR FORCE 1 07 WHITEOBSIDIAN-UNIVERSITY RED-WOLF GREY,,
Nike,WMNS AIR FORCE 1 07 WHITEUNIVERSITY BLUE,"₹ 9,695.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95kg,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DZ2784-100,"The radiance lives on in the Air Force 1 ’07. This b-ball original puts a fresh spin on what you know best: durable stitched overlays, crisp leather and the perfect amount of gingham to make your look pop.Leather upper is easy to clean and easy to style.Originally designed for performance hoops, the Nike Air cushioning adds lightweight comfort that lasts.Padded, low-cut collar looks sleek and feels great.More Details  Perforations on the toe Foam midsole Rubber sole",women-basketball-sneakers,https://www.superkicks.in/collections/women-basketball-sneakers,https://www.superkicks.in/products/wmns-air-force-1-07-white-university-blue,data/superkicks/women-basketball-sneakers/photos/Nike/WMNS AIR FORCE 1 07 WHITEUNIVERSITY BLUE,,
Jordan,WMNS AIR JORDAN 1 SAILBLACK-DESERT,"₹ 11,495.00",Nike,Vietnam,Nike India Private Ltd.,1.10 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,BQ6472-103,"HERITAGE STYLE, PREMIUM COMFORT ON AND OFF THE COURT.The Air Jordan 1 Mid brings full-court style and premium comfort to an iconic look. Its Air-Sole unit cushions play on the hardwood, while the padded collar gives you a supportive feel.Premium leather and synthetic upper provides durability, comfort and support.Air-Sole unit in the heel delivers signature cushioning.Rubber outsole offers traction on a variety of surfaces.",women-basketball-sneakers,https://www.superkicks.in/collections/women-basketball-sneakers,https://www.superkicks.in/products/wmns-air-jordan-1-sail-black-desert,data/superkicks/women-basketball-sneakers/photos/Jordan/WMNS AIR JORDAN 1 SAILBLACK-DESERT,,
