brand,title,price,manufacturer,country_of_origin,imported_by,weight,generic_name,unit_of_measurement,marketed_by,article_code,description,collection_name,collection_url,url,photos_path,s3_path,product_dimensions
Jordan,WMNS AIR JORDAN 3 RETRO BLACKFIRE RED-METALLIC GOLD,"₹ 13,276.00",Nike India Pvt. Ltd.,Vietnam,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,CK9246-067,"TIMELESS CLASSIC. The Air Jordan 3 Retro for women brings back the classic look and feel of Michael Jordan's famous game shoe. Made with full-grain leather, it features iconic elephant print details, visible cushioning, and a fit retooled for complete comfort.  Visible Air unit in the heel provides lightweight cushioning Full-grain leather, including elephant printed overlays on the toe and heel, offers iconic style. Padded, lined collar is comfortable around the ankle. TPU heel piece features ""Jumpman Air"" design. Synthetic leather tongue with embroidered graphic.  Details  Leather and synthetic leather materials in upper Foam midsole Rubber outsole",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-air-jordan-3-retro-black-fire-red-metallic-gold,data/superkicks/women-sneakers/photos/Jordan/WMNS AIR JORDAN 3 RETRO BLACKFIRE RED-METALLIC GOLD,,
Nike,AIR MAX SCORPION FLYKNIT BLACKANTHRACITE-PERSIAN VIOLET,"₹ 18,396.00",Nike India Pvt. Ltd.,Vietnam,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,DR0888-001,"We looked into the future and it's gonna be comfy. Featuring a ""point-loaded"" Air unit (cushioning that forms to your every step), the Air Max Scorpion Flyknit delivers a futuristic sensation. And because looks count, we've crafted the upper with incredibly soft chenille-like fabric.  The Future of Comfort Built around the concept of ""point-loading"" (designer jargon that simply means great responsiveness and improved comfort), the Air cushioning works in tandem with other components to deliver a new underfoot sensation. Responsible Style The expressive upper pairs supersoft chenille fabric with incredibly lightweight Flyknit, striking a balance between fashion and sport. To top it off, we've made it from at least 20% recycled material by weight so you can look good while doing good. Traction to Get You Places A generative design pattern on the outsole improves traction on a variety of surfaces so you can focus on the journey ahead.  Details  Embroidered details Chord eyelets",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/air-max-scorpion-flyknit-black-anthracite-persian-violet,data/superkicks/women-sneakers/photos/Nike/AIR MAX SCORPION FLYKNIT BLACKANTHRACITE-PERSIAN VIOLET,,
Adidas,HELLO KITTY FORUM LOW W CORE BLACKBLISS PINK’,"₹ 7,999.00",adidas India Marketing Private Ltd.,VIETNAM,adidas India Marketing Private Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,GW7167,"FORUM LOW SHOES ADIDAS X HELLO KITTY SHOES MADE IN PART WITH RECYCLED MATERIALS. What year is it? It feels like Y2K in these adidas Forum shoes featuring your favourite character, Hello Kitty! The retro B-ball design is decked out in polka dots and bright colours, plus a Hello Kitty key chain that dangles from the laces — a little reminder of the importance of friendship and love. So lace up, and enjoy all the good vibes. Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.  Details   Regular fit Lace closure with hook-and-loop strap Synthetic upper Textile lining Rubber outsole Upper contains a minimum of 50% recycled content",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/hello-kitty-forum-low-w-core-black-bliss-pink,data/superkicks/women-sneakers/photos/Adidas/HELLO KITTY FORUM LOW W CORE BLACKBLISS PINK’,,
Nike,BLAZER MID 77 NEXT NATURE WHITECACAO WOW,"₹ 7,116.00",Nike India Pvt. Ltd.,Vietnam,Nike India Pvt. Ltd.,0.95 KG,Shoes,1 Unit,Superkicks India Pvt. Ltd.,DQ4124-104,"Styled for the '70s. Loved in the '80s. Classic in the '90s. Ready for the future. The Nike Blazer Mid '77 Next Nature now delivers a timeless design made from at least 20% recycled materials by weight. Its smooth, synthetic leather upper is free of animal ingredients, breaks in beautifully and includes recycled materials. Go ahead, do good by looking good.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/blazer-mid-77-next-nature-white-cacao-wow,data/superkicks/women-sneakers/photos/Nike/BLAZER MID 77 NEXT NATURE WHITECACAO WOW,,
Adidas Originals,ASTIR THEBE MAGUGU,"₹ 7,199.00",Adidas India Marketing Private Ltd.,,Adidas India Marketing Private Ltd.,0.95 KG,Shoes,1 Pair,Superkicks India Pvt. Ltd.,GY9557,"COLLABORATIVE SHOES WITH THEBE MAGUGU, PARTIALLY USING RECYCLED MATERIALS.    Evoke and celebrate positive feelings for 2022, the adidas Astir shoe's greatest appeal is its expressiveness. From bold silhouettes to vibrant mixed-color designs, every detail is playful. A comfortable EVA midsole, a durable Adiwear outsole, and a stable Torsion system provide support underfoot. This item is one of adidas' efforts to achieve zero plastic waste, such as using more than 50% recycled materials for the upper.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/astir-thebe-magugu,data/superkicks/women-sneakers/photos/Adidas Originals/ASTIR THEBE MAGUGU,,
Toms,WMNS ALPARGATA RECYCLED COTTON CANVAS ASH GREY  BLUISH,"₹ 3,999.00",Toms India Marketing Private Limited,China,Centro Brands Pvt Limited,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,10017749,"Details Our day one women’s Alpargata slip-on is now designed using earth-conscious materials to lessen your impact on the planet and bring maximum comfort to your day-to-day shoe. Step into these espadrilles in neutral grey recycled cotton canvas, and spark change with every stride.   Recycled Cotton upper, lining and sock-liner made with 50% recycled cotton which helps keep textile waste out of landfills and requires less water and energy than conventional cotton Durable, flexible outsole bound directly to the upper via Direct Injected TPR construction for a seamless fit Custom TOMS comfort insole with 50% Eco content (25% recycled PU foam, 15% recycled rubber, 10% bio oil), which means it has less of an impact on the environment Elastic gore for easy on and off Part of the earthwise™ collection, products designed with the planet in mind. We commit 1/3 of our profits to support people working to build equity at the grassroots level.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-alpargata-recycled-cotton-canvas-ash-grey-bluish,data/superkicks/women-sneakers/photos/Toms/WMNS ALPARGATA RECYCLED COTTON CANVAS ASH GREY  BLUISH,,
Jordan,WMNS AIR JORDAN 5 RETRO LOW WHITECOCONUT MILK,"₹ 13,596.00",Nike India Pvt. Ltd.,Vietnam,Nike India Pvt. Ltd.,0.95 KG,Shoes,1 Pair,Superkicks India Pvt. Ltd.,DA8016-100,"Inspired by basketball communities across the world, these low-top Air Jordans have a color palette taken from the rugged pavement of courts well played. They offer a fresh new look while featuring the best elements from the original mid-top—like lace toggles, rich leather, and the classic WWII Mustang fighter plane graphic.  Durable leather offers a structured fit and premium look. Air-Sole unit in the heel effortlessly cushions impact. Translucent rubber outsole provides extra traction where you need it.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-air-jordan-5-retro-low-white-coconut-milk,data/superkicks/women-sneakers/photos/Jordan/WMNS AIR JORDAN 5 RETRO LOW WHITECOCONUT MILK,,
Nike,WMNS WAFFLE ONE DOUBLE SWOOSH,"₹ 9,695.00",Nike India Pvt. Ltd.,Vietnam,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,DX4309-100,"Waffles aren't just for breakfast any more—you'll want to wear these kicks 'til dinnertime. We paired our now-iconic Waffle outsoles with fresh details, like a bold double Swoosh, tumbled leather and an exaggerated heel clip. Meanwhile, new moulded lugs give you even more support in every step.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-waffle-one-double-swoosh,data/superkicks/women-sneakers/photos/Nike/WMNS WAFFLE ONE DOUBLE SWOOSH,,
New Balance,WMNS 5740 SEA SMOKESURF,"₹ 7,999.00",,,Brandman Retail Pvt Ltd.,0.950,SHOES,1 Pair,Superkicks India Pvt. Ltd.,W5740SGB,manufacturer :  country_of_origin :   imported_by : Brandman Retail Pvt Ltd. product_dimensions :  weight : 0.950 generic_name : SHOES unit_of_measurement : 1 Pair marketed_by : Superkicks India Pvt. Ltd. article_code : W5740SGB,women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-57-40-sea-smoke-surf,data/superkicks/women-sneakers/photos/New Balance/WMNS 5740 SEA SMOKESURF,,
Adidas Originals,WMNS SUPERSTAR AYOON OFF WHITE  SOLAR RED,"₹ 7,999.00",adidas India Marketing Private Ltd,Indonesia,adidas India Marketing Private Ltd,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,GV9543,"The adidas Superstar shoes have always been about disrupting the expected. This pair builds off that foundation and goes bigger on the proportions. Between the soft, premium leather upper and the EVA heel patch and midsole, you're set for comfort too. No matter where you wear them, they're down for impact — and with their bold, versatile look you can really wear them anywhere.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-superstar-ayoon-off-white-solar-red,data/superkicks/women-sneakers/photos/Adidas Originals/WMNS SUPERSTAR AYOON OFF WHITE  SOLAR RED,,
Nike,WMNS BLAZER LOW PLATFORM,"₹ 8,195.00",PT. KMK Global Sport (IM),Indonesia,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,DJ0292-101,"Praised for its classic simplicity and comfort, the Nike Blazer Low Platform elevates the hoops icon. The lifted midsole/outsole lets you step confidently while the upper keeps the proportions you loved from the original.  Elevated midsole with double-taped detailing offers a lifted stance for a confident and bold look. Low-cut, padded collar creates a sleek look that feels great. Exposed foam tongue adds plush, DIY style. Vulcanized construction fuses the outsole to the midsole for a streamlined look and feel. Solid rubber sole with herringbone pattern adds traction, durability, and heritage styling.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-blazer-low-platform,data/superkicks/women-sneakers/photos/Nike/WMNS BLAZER LOW PLATFORM,,
Nike,WMNS BLAZER LOW 77 SE FLOWER  EMBROIDERY,"₹ 6,876.00",Nike India Pvt. Ltd.,,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,DR9955-100,"With classic simplicity and comfort, this elevated hoops icon lets you feel the breeze. The lifted midsole/outsole adds a confident look while the woven upper keeps it airy so you can enjoy the sun.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-blazer-low-77-se-flower-embroidery,data/superkicks/women-sneakers/photos/Nike/WMNS BLAZER LOW 77 SE FLOWER  EMBROIDERY,,
Reebok,WMNS CLUB C GEO MID CLOUD WHITE  COLD GREY,"₹ 7,199.00",Reebok India Pvt. Ltd.,,Reebok India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,GY8782,"CLUB C GEO MID SHOES MADE WITH LUXE SUEDE AND LEATHER These women's Reebok shoes prove it's possible to have a look that's both fierce and chic. A thick outsole tread, suede mud guard and mid-cut collar echo outdoor style. Supple leather and soft suede elevate your new go-to shoe. The platform midsole takes you to new heights — literally. A neutral colour palette means you can pair them up with almost anything for extra versatility. Details     Suede and leather upper Lace closure Suede mud guard Textile lining Rubber outsole",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-club-c-geo-mid-cloud-white-cold-grey,data/superkicks/women-sneakers/photos/Reebok/WMNS CLUB C GEO MID CLOUD WHITE  COLD GREY,,
Nike,WMNS AIR MAX 90 SE METALLIC GOLD  METALLIC SILVER,"₹ 9,516.00",Nike India Pvt. Ltd.,Vietnam,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,DJ6208-100,"The heirloom of style—the Nike Air Max 90 SE stays true to its roots with its iconic Waffle outsole, stitched overlays and classic plastic accents. The metallic upper and shoewellery dubrae bring a triumphant look to your outfit.     Benefits  Originally designed for performance running, the Max Air unit in the heel adds unbelievable cushioning. Padded, low-top collar looks sleek and feels great Rubber Waffle outsole adds a heritage look, traction and durability. Stitched overlays and plastic accents on the heel and eyestays add durability, comfort and the iconic '90s look you love.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-air-max-90-se-metallic-gold-metallic-silver,data/superkicks/women-sneakers/photos/Nike/WMNS AIR MAX 90 SE METALLIC GOLD  METALLIC SILVER,,
Nike,WMNS WAFFLE ONE WOVEN SWOOSH,"₹ 6,956.00",Nike India Pvt. Ltd.,,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,DM7604-101,"Bringing a new look to the iconic Waffle franchise, the Nike Waffle One balances everything you love about heritage Nike running with fresh innovations. Its plastic heel clip adds energy and a mixture of transparent mesh and luscious suedes give it a modern edge. The new springy midsole features the classic wedge shape while the updated Waffle outsole provides a level of support and traction you have to feel to believe.  Mixed upper features transparent mesh and soft suedes, adding dimension and texture to the shoe. Let your sock game shine. Dual stacked midsole keeps the classic wedge shape of the Waffle franchise while introducing new foam for a softer, more cushioned ride. New TPU heel clip creates a dynamic look that adds support and energy while the zigzag stitching mixes DIY appeal and edginess. Iconic rubber Waffle outsole has been updated with new molded lugs for added support, traction and durability. Low-cut collar features soft edges and no seams for a sleek look that feels comfortable.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-waffle-one-woven-swoosh,data/superkicks/women-sneakers/photos/Nike/WMNS WAFFLE ONE WOVEN SWOOSH,,
Adidas Originals,WMNS ASTIR WHITEGREENBLISS ORANGE,"₹ 7,199.00",adidas India Marketing Private Limited,Vietnam,adidas India Marketing Private Limited,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,GW9752,"Being yourself is the most important thing. ADIDAS Astir is a pair that is suitable for expressing originality that no one imitates. Bold looks and bright colors make you shine from your feet. Soft cushioning inspired by 2000s running shoes provides a comfortable fit.  In order to prevent the adverse effects on the environment caused by the production of virgin materials, we use some recycled materials generated from production waste such as cutting scrap and consumer goods waste from households.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-astir-white-green-bliss-orange,data/superkicks/women-sneakers/photos/Adidas Originals/WMNS ASTIR WHITEGREENBLISS ORANGE,,
Reebok,WMNS CLUB C DOUBLE GEO CHALK WHITE,"₹ 7,599.00",Reebok India Pvt. Ltd.,,Reebok India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,GZ2157,"Be a step ahead — and an inch or two above. These women's Reebok shoes have a thick, exaggerated midsole with a geometric design for extra height. Subtle metallic accents add a little shine to your everyday look. The engraved plaque on the side panel adds a subtle, elegant touch, so you can mix and match them with anything in your wardrobe.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-club-c-double-geo-chalk-white,data/superkicks/women-sneakers/photos/Reebok/WMNS CLUB C DOUBLE GEO CHALK WHITE,,
Reebok,CLUB HIGH TOP CHALK  PORCELAIN PINK,"₹ 6,599.00",Reebok India Company,China,Reebok India Company,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,GZ4992,Everything you want. Nothing you don't. These women's high-top shoes deliver the goods. Retro B-ball style. Check. Supple leather upper. Boom. Simple Reebok side stripes. Yes. The super plush feel is a total bonus.,women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/club-high-top-chalk-porcelain-pink,data/superkicks/women-sneakers/photos/Reebok/CLUB HIGH TOP CHALK  PORCELAIN PINK,,
Nike,WMNS AIR MAX 90 FUTURA SOFT PINK,"₹ 12,795.00",Nike India Pvt. Ltd.,,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,DM9922-104,"The Nike Air Max 90 Futura reimagines the icon of Air through your eyes—from design to testing to styling. Sawtooth edging around the toe and a partially floating Swoosh deliver skillfully crafted luxury. Plush padding around the ankle mixes with trusted Air cushioning to bring you first-class comfort. It's playful, comfortable, sporty and whatever else you want it to be.  Airloom Refreshed Techy details like molded plastic on the heel and eyestays pair with traditional suede and textile for a visual clash that adds new depth to the classic look you love. The floating Swoosh, sawtooth edging and exposed stitching further refresh your icon of Air. Tried and True Originally designed for performance running, Air Max cushioning delivers time-tested comfort. Padded, low-top collar looks sleek and feels great. Rubber Waffle outsole adds a heritage look, traction and durability. Super plush midsole keeps the comfort and '90s look you love.  More Details  Pull tabs on heel and tongue",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-air-max-90-futura-soft-pink,data/superkicks/women-sneakers/photos/Nike/WMNS AIR MAX 90 FUTURA SOFT PINK,,
Reebok,WMNS CLASSIC LEATHER INFUSED LILAC  CHALK,"₹ 5,599.00",Reebok India Pvt. Ltd.,,Reebok India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,GW3800,"OLD-SCHOOL REEBOK SHOES WITH PERFORATED DETAILS Never settle for boring. These women's Classic Leather shoes take your trainer game to the next level. A saturated color makes the leather upper stand out, but the real highlight is the perforated pattern that gives you a statement look. Details     Leather upper Lace closure EVA midsole Textile lining Rubber outsole Imported",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-classic-leather-infused-lilac-chalk,data/superkicks/women-sneakers/photos/Reebok/WMNS CLASSIC LEATHER INFUSED LILAC  CHALK,,
Nike,WMNS AIR MAX 90 SE,"₹ 9,516.00",PT CHANGSHIN REKSA JAYA,Indonesia,Nike India Private Limited,0.95,SHOE,1 Pair,SUPER KICKS INDIA PVT. LTD,DH5075-100,"Get a little wild in the heirloom of style. The Nike Air Max 90 SE stays true to its OG roots with its iconic Waffle outsole, stitched overlays and classic TPU accents. The patchwork upper features an array of richly textured fabrics to go along with animal print graphics that deliver an untamable look.  Originally designed for performance running, the Max Air unit in the heel adds unbelievable cushioning. Rubber Waffle outsole adds a heritage look, traction and durability. Stitched overlays and TPU accents on the heel and eyestays add durability, comfort and the iconic ’90s look you love. Padded, low-top collar looks sleek and feels great.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-air-max-90-se,data/superkicks/women-sneakers/photos/Nike/WMNS AIR MAX 90 SE,,
Nike,WMNS VICTORI ONE PRINTED SLIDE  ANIMAL PRINT ,"₹ 2,076.00",,,Nike India Pvt. Ltd.,,SLIDE,1 Pair,Super kicks India Pvt. Ltd.,CN9676-104,"From the beach to the streets, the Nike Victori One perfects a classic, must-have design. Delivering lightweight comfort that's easy to wear, it features new, softer foam that feels comfortable. The contoured footbed with grip pattern helps cradle and hold your foot in place. The wide, padded strap feels as good as it looks.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-victori-one-printed-slide-animal-print,data/superkicks/women-sneakers/photos/Nike/WMNS VICTORI ONE PRINTED SLIDE  ANIMAL PRINT ,,
Jordan,WMNS AIR JORDAN 11 LOW  PURE VIOLET ,"₹ 13,862.00",LONGCHUAN SIMONA FOOTWEAR CO. LTD,China,Nike India Private Limited,0.95,SHOE,1 Pair,SUPER KICKS INDIA PVT. LTD,AH7860-101,"The Tinker Hatfield-designed Air Jordan 11 was meant for MJ to wear on and off the court. Inspired by exotic cars, its shiny patent-leather overlays will steal the scene whenever you walk into a room or hit the streets. Coming in time for a fresh spring season, a Pure Violet patent leather overlay is combined with a traditional white mesh upper for a bright, floral effect. An icy outsole works with the stunning Pure Violet patent leather to create flavourful flair with a cool attitude.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-air-jordan-11-low-pure-violet,data/superkicks/women-sneakers/photos/Jordan/WMNS AIR JORDAN 11 LOW  PURE VIOLET ,,
Nike,AIR MAX 1 PRM  PLUM FOG  FOSSIL ROSE ,"₹ 10,236.00",SHAOYANG STELLA FOOTWEAR COMPANY,China,Nike India Private Limited,0.95,SHOE,1 Pair,SUPER KICKS INDIA PVT. LTD,DV2301-501,"Summer showers call for a sneaker bold enough to stand out under even the darkest of clouds. Meet the leader of the pack: the Nike Air Max 1. Inspired by French architecture, celebrated in sport and revered by fashion, this sneaker introduced the world to Air. Rich jewel tones and semi-transparent molded overlays bring an eye-catching summer update to this legend—no wonder it’s reigned supreme since 1987.  Foam midsole with Max Air unit in the heel provides lightweight cushioning. Padded, low-cut collar feels soft and comfortable. Rubber outsole adds traction and durability.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-air-max-1-prm-plum-fog-fossil-rose,data/superkicks/women-sneakers/photos/Nike/AIR MAX 1 PRM  PLUM FOG  FOSSIL ROSE ,,
Nike,HELLO KITTY AIR PRESTO (TODDLER),"₹ 5,116.00",PT. TK INDUSTRIAL INDONESIA,Indonesia,Nike India Private Limited,0.95,SHOE,1 Pair,SUPER KICKS INDIA PVT. LTD,CW7461-402,"It's here! Nike x Hello Kitty has finally arrived with one of your favorite Sanrio® characters. Discover all the supercute Hello Kitty graphics inside, outside and from heel to toe. It all comes together on our iconic Presto (dubbed the “T-shirt for your feet”) that's easy to slip on and comfy enough for kiddos to wear all day long.  Hello Kitty Fans Unite! If you love her, you'll love this shoe—from the printed graphic on the heel to her red bow on the tongue. The insole depicts the character's fun world. The shoebox is also special for this edition. Iconic Presto Feel Stretchy mesh upper gives little feet breathability, and a midfoot cage offers lightweight support. Get Moving Soft foam underfoot provides lightweight cushioning. Plus, grooves on the outsole make it flexible so every step feels natural.  More Details  Elastic laces",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/hello-kitty-air-presto-toddler,data/superkicks/women-sneakers/photos/Nike/HELLO KITTY AIR PRESTO (TODDLER),,
Adidas Originals,M&MS BRAND FORUM LOW 84  RED ,"₹ 9,999.00",,indonesia,adidas india Marking pvt Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,GZ1935,"Everyone has their favourite M&M'S Brand colours — what's yours? Show it off with these adidas Forum shoes. The iconic basketball silhouette comes to life with different M&M'S characters' personalities, each shoe representing a different one through colours and playful details. Even the 3-Stripes get the chocolaty goodness treatment with groove lines that mimic the M&M'S bag's edges. Peanut-coloured lining and a character on the sockliner drives the fun, unexpected look home.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/m-ms-brand-forum-low-84-red,data/superkicks/women-sneakers/photos/Adidas Originals/M&MS BRAND FORUM LOW 84  RED ,,
Puma,WMNS SUEDE MAYU RAW  ICE FLOW ,"₹ 6,399.00",,,Puma India Pvt. Ltd.,0.950,SHOES,1 Pair,SUPER KICKS INDIA PVT. LTD,38311401,"This fashion-forward twist on the iconic Suede shoe is a little rough around the edges – and that's how we like it. The Mayu design plays with exaggerated proportions for a silhouette that's all its own, while the raw edges on the suede details gives the shoe a deconstructed feel. Fresh 3D-printed PUMA branding creates a look that's fashion-forward, too. Classic Suede style from PUMA – with a new raw edge.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-suede-mayu-raw-ice-flow,data/superkicks/women-sneakers/photos/Puma/WMNS SUEDE MAYU RAW  ICE FLOW ,,
Nike,HELLO KITTY AIR PRESTO (YOUNGER KIDS),"₹ 5,596.00",PT. TK INDUSTRIAL INDONESIA,Indonesia,Nike India Private Limited,0.95,SHOE,1 Pair,SUPER KICKS INDIA PVT. LTD,DH7780-402,"It's here! Nike x Hello Kitty has finally arrived with one of your favorite Sanrio® characters. Discover all the supercute Hello Kitty graphics inside, outside and from heel to toe. It all comes together on our iconic Presto (dubbed the “T-shirt for your feet”) that's easy to slip on and comfy enough for kiddos to wear all day long.  Hello Kitty Fans Unite! If you love her, you'll love this shoe—from the printed graphic on the heel to her red bow on the tongue. The insole depicts the Hello Kitty's supercute world. The shoebox is also special for this edition. Iconic Presto Feel Stretchy mesh upper gives little feet breathability, and a midfoot cage offers lightweight support. Get Moving Soft foam underfoot provides lightweight cushioning. Plus, grooves on the outsole make it flexible so every step feels natural.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/hello-kitty-air-presto-younger-kids,data/superkicks/women-sneakers/photos/Nike/HELLO KITTY AIR PRESTO (YOUNGER KIDS),,
Nike,AIR HUARACHE  NEXT NATURE ,"₹ 10,236.00","GRAND SMARTLY GROUP, LTD",China,Nike India Private Limited,0.95,SHOE,1 Pair,SUPER KICKS INDIA PVT. LTD,DR0449-100,"Utilizing recycled materials in its construction, here is an official look at the Nike Air Huarache Next Nature.This latest addition to Nike’s “Next Nature” collection has the Nike Air Huarache done in a two-tone (White and Red) woven upper paired up with the used of neoprene on the collar and tongue. Elsewhere you will find leather overlays. while the recycled materials come by way of the Grind Rubber rear cage and outsole. A speckled midsole, white laces and Red lining complete the look.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/air-huarache-next-nature,data/superkicks/women-sneakers/photos/Nike/AIR HUARACHE  NEXT NATURE ,,
Adidas Originals,NMD_V3 GREY,"₹ 12,799.00",,,,,,,Superkicks India Pvt. Ltd.,,"Sometimes it feels like you're moving non-stop. These adidas NMD_V3 Shoes make things a little easier on you. The super stretchy knit upper wraps your foot in comfort and supports your stride. Boost cushioning returns the energy you're throwing down and charges every step with that plush, good feeling to keep you going strong. Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/nmd_v3-grey,data/superkicks/women-sneakers/photos/Adidas Originals/NMD_V3 GREY,,
Adidas Originals,NMD_R1  CORE BLACK ,"₹ 8,666.00",,,,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,GW5698,"With these adidas NMD_R1 shoes, all it takes is seconds. Seconds, and you're comfortable, ready to go, out the door. Because time moves fast, and these were designed to keep up with every part of the day by bringing together some of the best adidas technology. Plush BOOST cushioning balances out long hours on your feet, while the upper wraps the foot in unparalleled comfort. Since we were on the ease trip, we switched things up and replaced the laces with an elastic closure. Like we said — all it takes is seconds.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/nmd_r1-core-black-1,data/superkicks/women-sneakers/photos/Adidas Originals/NMD_R1  CORE BLACK ,,
Fila,DISRUPTOR II EXP BLACK,"₹ 5,666.00",,,,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,11009443,"Comfortable, durable and great looking, this athletic shoe is a new twist on an old favorite. You'll be unstoppable in these!",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/disruptor-ii-exp-black,data/superkicks/women-sneakers/photos/Fila/DISRUPTOR II EXP BLACK,,
Nike,WMNS BLAZER LOW PLATFORM PINK GLAZE,"₹ 8,195.00",Nike India Pvt. Ltd.,INDONESIA,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,DJ0292-103,"Praised for its classic simplicity and comfort, the Nike Blazer Low Platform elevates the hoops icon. The lifted midsole/outsole lets you step confidently while the upper keeps the proportions you loved from the original.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-blazer-low-platform-pink-glaze,data/superkicks/women-sneakers/photos/Nike/WMNS BLAZER LOW PLATFORM PINK GLAZE,,
Nike,WMNS BLAZER LOW 77,"₹ 7,195.00",Nike India Pvt. Ltd.,Vietnam,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,DC4769-102,"Praised by the streets for its classic simplicity and comfort, the Nike Blazer Low '77 returns with its low-profile, classic hoops style. Featuring crisp leather, a retro Swoosh design and super-soft, low-cut collar, it's a must-have wardrobe staple.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-blazer-low-77,data/superkicks/women-sneakers/photos/Nike/WMNS BLAZER LOW 77,,
